id,nom,prénom,date de naissance,adresse rue,adresse code postal,adresse localité,genre
1039,Ricci,Noam,1948-06-13,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1040,Martin,Élise,1970-09-09,1 Traverse du Mont de Piété,13001.0,Marseille,F
1041,Ricci,Lina,1970-07-17,59 Rue d'Endoume,13007.0,Marseille,F
1042,Rossi,Marco,1967-04-30,20 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1043,Fabre,Hasmik,1969-12-19,366 Rue d'Endoume,13007.0,Marseille,F
1044,Perrot,Mehdi,1962-01-23,18 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1045,Pérez,Luca,1974-07-09,23 Avenue Jean Mermoz,13700.0,Marignane,M
1046,Ndiaye,Mehdi,1990-03-22,51 Cours Gambetta,13001.0,Marseille,M
1047,Colonna,Naïma,1987-01-26,61 Cours Gambetta,13001.0,Marseille,F
1048,Perrot,Fatou,1997-04-30,2 Cours Gambetta,13001.0,Marseille,F
1049,Ferreira,Manon,1969-05-11,30 Avenue du Bailli de Suffren,13260.0,Cassis,F
1050,Santoni,Noah,1947-11-06,324 Rue d'Endoume,13007.0,Marseille,M
1051,Giraud,Javier,1998-02-22,69 Cours Gambetta,13001.0,Marseille,M
1052,Assayag,Ana,1968-03-24,199 Rue d'Endoume,13007.0,Marseille,F
1053,Belkacem,Amina,1954-08-05,374 Avenue de Mazargues,13008.0,Marseille,F
1054,Öztürk,Giulia,1995-09-29,7 Avenue Jean Moulin,13127.0,Vitrolles,F
1055,Rossi,Youssef,1946-06-06,17 Cours Gambetta,13001.0,Marseille,M
1056,Silva,Moussa,1953-08-30,16 Boulevard Lakanal,13400.0,Aubagne,M
1057,Benali,Inès,1955-03-29,9 Rue Victor Leydet,13100.0,Aix-en-Provence,F
1058,Elbaz,Camille,1949-03-01,26 Cours Gambetta,13001.0,Marseille,F
1059,Martin,Tom,1989-01-28,8 Cours Gambetta,13001.0,Marseille,M
1060,Girard,Hugo,1969-06-17,14 Rue Fontange,13006.0,Marseille,M
1061,Martin,Clara,1948-07-14,2 Impasse Poterne,13500.0,Martigues,F
1062,Ricci,Raphaël,1968-09-16,3 Traverse du Mont de Piété,13001.0,Marseille,M
1063,Fernandez,Mehdi,1955-11-15,1 Rue de la Forge,13300.0,Salon-de-Provence,M
1064,Leroux,Lucie,1952-11-22,13 Rue Espariat,13100.0,Aix-en-Provence,F
1065,Martin,Hugo,1961-05-18,151 Avenue de la Plaine Brunette,13600.0,La Ciotat,M
1066,Saïdi,Jade,1969-08-10,73 Cours Gambetta,13001.0,Marseille,F
1067,Elbaz,Léa,1962-06-15,4 Boulevard Lakanal,13400.0,Aubagne,F
1068,Silva,Imane,1957-03-20,41 Cours Gambetta,13001.0,Marseille,F
1069,Soilih,Lucie,1987-07-12,7 Rue Bouèno Carrièro,13100.0,Aix-en-Provence,F
1070,Diop,Miguel,1947-05-10,26 Avenue de Lacanau,13700.0,Marignane,M
1071,Garcia,Fatou,1969-10-11,16 Rue Négresko,13008.0,Marseille,F
1072,Abdou,Maria,1946-08-30,9 Rue des Chapeliers,13090.0,Aix-en-Provence,F
1073,Elbaz,Antoine,1961-08-27,71 Cours Gambetta,13001.0,Marseille,M
1074,Öztürk,Hugo,1950-01-19,14 Rue Fontange,13006.0,Marseille,M
1075,Dubois,Maria,1998-08-12,16 Rue Négresko,13008.0,Marseille,F
1076,Martin,Vartan,1977-06-26,460 Boulevard Henri Tasso,13190.0,allauch,M
1077,Abdou,Miguel,1964-08-04,30 Grand'Rue,13012.0,Marseille,M
1078,Ndiaye,Amina,1997-10-26,17 bis Cours Mirabeau,13100.0,Aix-en-Provence,F
1079,Fabre,Hugo,1945-06-30,36A Rue Espariat,13100.0,Aix-en-Provence,M
1080,Martin,Lina,1991-06-18,635 Avenue de Mazargues,13009.0,Marseille,F
1081,Fabre,Rayan,1974-01-09,Bâtiment F Chemin de la Bastide Blanche,13127.0,Vitrolles,M
1082,Garcia,Lina,1996-07-03,35 Avenue Georges Pompidou,13270.0,Fos-Sur-Mer,F
1083,Fabre,Fatou,1973-10-05,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
1084,Garcia,Fatou,1974-03-25,275 Rue d'Endoume,13007.0,Marseille,F
1085,Ferreira,Lucie,1950-03-23,324 Rue d'Endoume,13007.0,Marseille,F
1086,Girard,Lina,1999-11-02,2 Rue Saint-Michel,13005.0,Marseille,F
1087,Giraud,Imane,1970-06-15,2 Cours Gambetta,13001.0,Marseille,F
1088,Derderian,Mehdi,1998-09-18,45 Montaigne,13012.0,Marseille,M
1089,Traoré,Nabil,1970-11-08,19 Boulevard du Centre,13008.0,Septèmes-les-Vallons,M
1090,Papadopoulos,Tom,1973-05-18,319 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,M
1091,Papadopoulos,Carmen,1977-08-11,418 Avenue de Montolivet,13012.0,Marseille,F
1092,Giraud,Mamadou,1996-11-23,2 Traverse de la Batterie de Malmousque,13007.0,Marseille,M
1093,Rossi,Aïcha,1955-04-03,27 Cours Gambetta,13001.0,Marseille,F
1094,Karamanoukian,Mamadou,1983-12-26,57 Cours Gambetta,13001.0,Marseille,M
1095,Elbaz,Clara,1955-03-03,10 Quai Marceau,13500.0,Martigues,F
1096,Derderian,Noah,1962-03-29,9 Avenue Jeanne d'Arc,13400.0,Aubagne,M
1097,Bernard,Luca,1957-02-26,583 Chemin du Capitaine Guyonnet,13190.0,Allauch,M
1098,Traoré,Ahmed,1957-11-27,106 Cours Julien,13006.0,Marseille,M
1099,Silva,Manon,1996-08-28,73 Cours Gambetta,13001.0,Marseille,F
1100,Zerari,Tom,1980-09-29,79 Cours Julien,13006.0,Marseille,M
1101,Assayag,Noah,1975-05-12,47 Cours Gambetta,13001.0,Marseille,M
1102,Ricci,Samuel,1994-05-02,8 bis Rue des Bagniers,13090.0,Aix-en-Provence,M
1103,Chakarian,Lucie,1990-11-26,1 Allée Philippine,13012.0,Marseille,F
1104,Alvarez,Luca,1951-03-01,4 Rue du Lacydon,13002.0,Marseille,M
1105,Morel,Léa,1982-02-03,322 Avenue de Mazargues,13008.0,Marseille,F
1106,Alvarez,Eli,1967-07-16,1 Boulevard Élysée Reclus,13004.0,Marseille,M
1107,Dias,Ibrahima,1952-11-12,343 Rue d'Endoume,13007.0,Marseille,M
1108,Dubois,Nadia,1974-01-24,379 Boulevard Pont de Peton,13120.0,Gardanne,F
1109,Elbaz,Zoé,1967-08-29,34 Cours Gambetta,13001.0,Marseille,F
1110,Bonnet,Sarah,1985-06-16,26 Avenue du Général Leclerc,13380.0,Plan-de-Cuques,F
1111,Alvarez,Fatima,1977-04-16,3 Quai Marceau,13500.0,Martigues,F
1112,Ricci,Lina,1995-08-16,199 Rue d'Endoume,13007.0,Marseille,F
1113,Girard,Fatou,1984-04-07,2 Rue Saint-Michel,13005.0,Marseille,F
1114,Bernard,Matteo,1945-05-10,8 Rue de la Glacière,13100.0,Aix-en-Provence,M
1115,Bouzid,Lucas,1954-02-08,5 Quai Poterne,13500.0,Martigues,M
1116,Zerari,Lucie,1993-08-09,115 Boulevard Chave,13005.0,Marseille,F
1117,Cohen,Océane,1993-11-28,10 Impasse de l'Adré,13800.0,Istres,F
1118,Konaté,Sofia,1963-08-08,3 Rue Ambroise Paré,13008.0,Marseille,F
1119,Bonnet,Noah,1954-05-08,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,M
1120,Santos,Mehdi,1964-03-16,495 Chemin de Lieutaud,13420.0,Gémenos,M
1121,Bernard,Raphaël,1990-05-14,25 Cours Gambetta,13001.0,Marseille,M
1122,Girard,Kenza,1957-08-03,3 Quai François Mitterrand,13600.0,La Ciotat,F
1123,Ricci,Kenza,1955-12-06,67 Cours Gambetta,13001.0,Marseille,F
1124,Benkhelifa,Clara,1959-06-20,42 Cours Victor Hugo,13300.0,Salon-de-Provence,F
1125,Perrot,Walid,1981-10-06,26 Avenue du Général Leclerc,13380.0,Plan-de-Cuques,M
1126,Soilih,Aïcha,1948-07-16,3 Rue Goudard,13005.0,Marseille,F
1127,Chakarian,Kenza,1973-05-14,8 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,F
1128,Silva,Ethan,1998-10-24,55 Avenue du Sable d'Or,13270.0,Fos-sur-Mer,M
1129,Abdou,Nadia,1987-06-29,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
1130,Garcia,Manon,1970-01-25,46 Lotissement les Hauts de la Calèche,13190.0,Allauch,F
1131,Demir,Chiara,1986-04-09,338 Rue d'Endoume,13007.0,Marseille,F
1132,Dubois,Salma,1985-09-03,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,F
1133,Morel,Chamed,1953-10-22,37 Cours Gambetta,13001.0,Marseille,M
1134,Ferreira,Javier,1989-08-26,134 Rue d'Endoume,13007.0,Marseille,M
1135,Ndiaye,Luca,2001-01-17,26 Cours Julien,13006.0,Marseille,M
1136,Benali,Youssouf,1952-04-18,374 Avenue de Mazargues,13008.0,Marseille,M
1137,Diop,Maria,1997-05-19,82 Avenue de la Madrague de Montredon,13008.0,Marseille,F
1138,Martin,Awa,1976-09-08,30 Grand'Rue,13012.0,Marseille,F
1139,Colonna,Rania,1978-10-11,36B Rue Espariat,13100.0,Aix-en-Provence,F
1140,Bouzid,Ibrahima,1974-06-18,15 Allée du Puisard,13127.0,Vitrolles,M
1141,Ricci,Karim,1956-12-05,10 Rue Charloun Rieu,13090.0,Aix-en-Provence,M
1142,Belkacem,Youssef,1958-11-07,4 Avenue de Canto Perdrix,13500.0,Martigues,M
1143,Dubois,Jade,1963-07-03,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1144,Mchangama,Fatou,1956-03-03,4 Place Bellegarde,13001.0,Aix-en-Provence,F
1145,Arnaud,Jade,1974-07-14,124 Traverse de Notre-Dame-de-Consolation,13013.0,Marseille,F
1146,Belkacem,Noa,1951-06-23,36 Chemin des Cabans,13300.0,Salon-de-Provence,F
1147,Bonnet,Amina,1959-03-07,10 Quai Marceau,13500.0,Martigues,F
1148,Martin,Élise,1964-01-19,158 Boulevard de Sainte-Marguerite,13009.0,Marseille,F
1149,Martin,Luca,1982-10-25,43 Avenue Jean Jaurès,13270.0,Fos-sur-Mer,M
1150,Mokrani,Lucas,1953-09-03,35 Rue Pavillon,13001.0,Marseille,M
1151,Saïdi,Maya,1969-09-03,3 Rue Ambroise Paré,13008.0,Marseille,F
1152,Dias,Nour,1996-07-20,318 Avenue de Mazargues,13008.0,Marseille,F
1153,Leroux,Yasmina,1980-10-21,23 Cours Gambetta,13001.0,Marseille,F
1154,Garcia,Aïcha,1994-09-03,1 Boulevard Joseph Roubaud,13380.0,Plan-de-Cuques,F
1155,Diallo,Amina,1981-08-02,3 Rue Marc Chagall,13180.0,Gignac-la-Nerthe,F
1156,Dubois,Eli,1983-10-08,12 Rue des Frères Merlo,13006.0,Marseille,M
1157,Rossi,Kenza,1963-04-08,4 Ancien Chemin de Château Gombert,13013.0,Marseille,F
1158,Arnaud,Mehdi,1993-01-18,49 Cours Gambetta,13001.0,Marseille,M
1159,Mchangama,Inès,1969-09-13,43 Cours Gambetta,13001.0,Marseille,F
1160,Bensaïd,Bilal,1964-12-27,3 Traverse du Mont de Piété,13001.0,Marseille,M
1161,Bernard,Camille,1994-12-31,12 Cours Gambetta,13001.0,Marseille,F
1162,Dubois,Lina,1974-12-06,1 Plage de l'Estaque,13016.0,Marseille,F
1163,Demir,Clara,1951-04-20,2 Rue Joseph d'Arbaud,13127.0,Vitrolles,F
1164,Ricci,Louis,1945-08-12,2 Rue Goudard,13005.0,Marseille,M
1165,Ferreira,Nassur,1959-12-02,17 bis Cours Mirabeau,13100.0,Aix-en-Provence,M
1166,Gonzalez,Naïma,1953-04-29,63 Cours Gambetta,13001.0,Marseille,F
1167,Giraud,Mamadou,1950-12-29,7 Rue Bouèno Carrièro,13100.0,Aix-en-Provence,M
1168,Haddad,Karim,1955-01-17,20 Traverse Montcault,13013.0,Marseille,M
1169,Gonzalez,Ibrahima,1998-08-08,2 Rue du Roi René,13800.0,Istres,M
1170,Bernard,Anziz,1963-08-18,4 Traverse Charles Auguste,13007.0,Marseille,M
1171,Bernard,Inès,1967-05-22,3 Boulevard Élysée Reclus,13004.0,Marseille,F
1172,Arnaud,Luca,1949-12-07,780 Avenue d'Arménie,13120.0,Gardanne,M
1173,Bernard,Sofia,1983-11-03,1 Rue Chabrier,13100.0,Aix-en-Provence,F
1174,Diop,Ibrahima,1960-06-22,34 Quai du Port,13002.0,Marseille,M
1175,Martin,Hugo,1996-08-10,15 Rue des Bouteilles,13100.0,Aix-en-Provence,M
1176,Ndiaye,Manon,1957-05-04,800 Route de la Seds,13127.0,Vitrolles,F
1177,Santos,Lola,1986-11-27,20 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1178,Abdou,Karim,1985-01-25,15 Cours Gambetta,13001.0,Marseille,M
1179,Ferreira,Nour,1966-07-20,32 Cours Gambetta,13001.0,Marseille,F
1180,Giraud,Eli,1995-10-30,31 Avenue Notre-Dame,13260.0,Cassis,M
1181,Bernard,Beatriz,1995-03-19,15 Rue des Bouteilles,13100.0,Aix-en-Provence,F
1182,Diallo,Bilal,1959-03-21,4 Rue du Lacydon,13002.0,Marseille,M
1183,Haddad,Garen,1960-03-03,123 Avenue Émile Zola,13300.0,Salon-de-Provence,M
1184,Garcia,Tom,1950-08-03,4 Cours Gambetta,13001.0,Marseille,M
1185,Silva,Mehdi,1984-04-01,12 Rue d'Auvergne,13180.0,Gignac-la-Nerthe,M
1186,Leroux,Salma,1976-04-23,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,F
1187,Girard,Antoine,2000-06-25,199 Rue d'Endoume,13007.0,Marseille,M
1188,Giraud,Mehdi,1989-05-30,2 Place Auguste Rodin,13127.0,Vitrolles,M
1189,Benali,Ibrahima,1980-08-05,3 Impasse du Trémount,13800.0,Istres,M
1190,Haddad,Léa,1990-03-22,324 Rue d'Endoume,13007.0,Marseille,F
1191,Santoni,Mamadou,1946-02-16,2 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1192,Martin,Théo,1959-03-03,37 Cours Gambetta,13001.0,Marseille,M
1193,Mchangama,Manon,1985-11-08,324 Rue d'Endoume,13007.0,Marseille,F
1194,Martin,Léa,1998-06-02,10 Cours Gambetta,13001.0,Marseille,F
1195,Bernard,Sofia,1983-09-29,112 Chemin de Méjean,13820.0,Ensuès-la-Redonne,F
1196,Saïdi,Saïd,1951-04-02,55 Les cadestraux D113,13127.0,Vitrolles,M
1197,Martin,Mehdi,1957-02-25,20 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1198,Öztürk,Ahmed,1987-07-16,98 Chemin des Genèvriers,13420.0,Gémenos,M
1199,Ricci,Clara,1997-08-09,34 Quai du Port,13002.0,Marseille,F
1200,Bedrossian,Noah,1981-06-12,13 Carraire du Moulin,13320.0,Bouc-Bel-Air,M
1201,Youssouf,Ahmed,1960-09-12,7 Boulevard Pythagore,13127.0,Vitrolles,M
1202,Diallo,Javier,1966-04-02,19 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1203,Girard,Ana,1996-02-06,324 Rue d'Endoume,13007.0,Marseille,F
1204,Arnaud,Chamed,1976-06-17,43 Avenue Jean Jaurès,13270.0,Fos-sur-Mer,M
1205,Assayag,Lucie,1982-03-17,9 Rue Chabrier,13100.0,Aix-en-Provence,F
1206,Nikolić,Chiara,1968-07-04,4 Avenue de Canto Perdrix,13500.0,Martigues,F
1207,Santos,Lina,1958-05-10,111 Traverse Montcault,13013.0,Marseille,F
1208,Morel,Bilal,1993-06-27,12bis Quai des Anglais,13500.0,Martigues,M
1209,Silva,Lola,1998-07-17,11 Rue Rouvière,13001.0,Marseille,F
1210,Assayag,Manon,1991-07-11,322 Avenue de Mazargues,13008.0,Marseille,F
1211,Ricci,Noah,1975-08-04,1 Rue François Scaramelli,13004.0,Marseille,M
1212,Dubois,Maria,1948-10-02,20 Cours Julien,13006.0,Marseille,F
1213,Ziane,Fatou,1993-07-12,4 Rue des Flandres,13180.0,Gignac-la-Nerthe,F
1214,Haddad,Manon,1970-07-30,49 Cours Gambetta,13001.0,Marseille,F
1215,Saïdi,Mariam,1966-02-26,1 Avenue Jules Cantini,13006.0,Marseille,F
1216,Ziane,Mamadou,1968-08-31,20 Traverse Montcault,13013.0,Marseille,M
1217,Bonnet,Naïma,1980-08-07,1c Avenue des Cardalines,13800.0,Istres,F
1218,Attal,Chiara,1990-05-14,32 Traverse Notre-Dame-du-Bon-Secours,13003.0,Marseille,F
1219,Aït Ali,Naïma,1956-08-29,305 Chemin de la Bartavelle,13300.0,Salon-de-Provence,F
1220,Saïdi,Yasmina,1971-02-24,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,F
1221,Rossi,Eli,1981-05-03,5 Rue des Bagniers,13090.0,Aix-en-Provence,M
1222,Santos,Gabriel,1982-08-30,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,M
1223,Kassabian,Nour,1953-05-27,16 Avenue Elzeard Rougier,13400.0,Aubagne,F
1224,Fernandez,Manon,1967-11-24,77 Cours Gambetta,13001.0,Marseille,F
1225,Karamanoukian,Naïma,1981-09-25,49 Cours Gambetta,13001.0,Marseille,F
1226,Ziane,Vartan,1984-11-19,36 Cours Gambetta,13001.0,Marseille,M
1227,Youssouf,Soumaya,1951-06-22,112 Avenue de Hambourg,13008.0,Marseille,F
1228,Santos,Youssouf,1984-06-15,374 Avenue de Mazargues,13008.0,Marseille,M
1229,Dubois,Amina,1990-05-15,158 Boulevard de Sainte-Marguerite,13009.0,Marseille,F
1230,Silva,Clara,1977-06-03,3g Avenue des Cardalines,13800.0,Istres,F
1231,Haddad,Awa,1998-06-03,3 Rue Goudard,13005.0,Marseille,F
1232,Benali,Océane,1984-07-24,1c Avenue des Cardalines,13800.0,Istres,F
1233,Mokrani,Louis,2000-08-26,65 Cours Gambetta,13001.0,Marseille,M
1234,Benali,Beatriz,1967-06-08,334 Avenue de Mazargues,13008.0,Marseille,F
1235,Leroux,Saïd,1995-04-17,75 Cours Gambetta,13001.0,Marseille,M
1236,Ndiaye,Salma,1966-03-07,19 Allée de la Felouque,13127.0,Vitrolles,F
1237,Silva,Sofia,1975-07-26,45 Chemin du Capitaine Guyonnet,13190.0,Allauch,F
1238,Bernard,Kenza,1966-05-27,8bis Rue du Soleil,13007.0,Marseille,F
1239,Ricci,Théo,1996-06-23,112 Avenue de Hambourg,13008.0,Marseille,M
1240,Cohen,Mehdi,1951-12-07,7 Rue Bouèno Carrièro,13100.0,Aix-en-Provence,M
1241,Santoni,Imane,1968-05-17,255 Rue d'Endoume,13007.0,Marseille,F
1242,Leroux,Zoé,1966-01-13,8 Rue Hoche,13400.0,Aubagne,F
1243,Fernandez,Rui,1955-10-15,4 Traverse Charles Auguste,13007.0,Marseille,M
1244,Abdou,Miguel,1980-08-03,349 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,M
1245,Benali,Hugo,1962-06-20,53 Cours Gambetta,13001.0,Marseille,M
1246,Fernandez,Ethan,1990-09-20,4 Allée de la Palun,13700.0,Marignane,M
1247,Elbaz,Manon,1957-06-26,104 Avenue de Hambourg,13008.0,Marseille,F
1248,Silva,Cheikh,1982-06-09,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1249,Colonna,Rania,1999-03-16,4 Ancien Chemin de Château Gombert,13013.0,Marseille,F
1250,Ferreira,Ana,1954-02-13,6 Impasse du Trélus,13800.0,Istres,F
1251,Haddad,Lucas,1947-03-06,11 Rue Espariat,13100.0,Aix-en-Provence,M
1252,Traoré,Ethan,1989-09-14,255 Rue d'Endoume,13007.0,Marseille,M
1253,Bernard,Raphaël,1988-02-12,43 Boulevard Aristide Briand,13100.0,Aix-en-Provence,M
1254,Assayag,David,1973-05-02,42 Avenue Henri Matisse,13120.0,Gardanne,M
1255,Bouzid,Moussa,1998-12-31,7 Cours Gambetta,13001.0,Marseille,M
1256,Garcia,Rayan,1978-09-07,19 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1257,Dubois,Noah,1973-07-13,43 Avenue Marius Ruinat,13700.0,Marignane,M
1258,Diop,Mathis,1985-02-24,326 Rue d'Endoume,13007.0,Marseille,M
1259,Casabianca,Théo,1995-08-17,76 Boulevard Frédéric Mistral,13800.0,Istres,M
1260,Colonna,Rania,1968-10-16,43 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
1261,Derderian,Léa,1995-07-06,818 L Audience Zi Secteur 81,13270.0,Fos-sur-Mer,F
1262,Benkhelifa,Mehdi,1966-01-08,324 Rue d'Endoume,13007.0,Marseille,M
1263,Giraud,Nadia,1959-04-11,82 Avenue de la Madrague de Montredon,13008.0,Marseille,F
1264,Diallo,Nadia,1949-02-14,14 Cours Gambetta,13001.0,Marseille,F
1265,Benkhelifa,Mamadou,2001-03-01,2 Rue Saint-Michel,13005.0,Marseille,M
1266,Bouzid,Mariam,1968-06-24,2 Cours Gambetta,13001.0,Marseille,F
1267,Martin,Chiara,1957-11-28,5 Rue Paul Painlevé,13500.0,Martigues,F
1268,Chakarian,Maya,1987-11-18,26 Lotissement Les Bolmonaises,13700.0,Marignane,F
1269,Gonzalez,Tiago,1980-10-30,9 Hameau de la Bourgade,13380.0,Plan-de-Cuques,M
1270,Ferreira,Camille,1971-03-06,57 Cours Gambetta,13001.0,Marseille,F
1271,Garcia,Idriss,1982-11-13,3 Rue Ambroise Paré,13008.0,Marseille,M
1272,Girard,Lucie,1958-05-28,12 Rue des Frères Merlo,13006.0,Marseille,F
1273,Gonzalez,Moussa,1952-06-06,616 Allées de Craponne,13300.0,Salon-de-Provence,M
1274,Rossi,Noam,1992-09-06,52 Boulevard Aristide Briand,13100.0,Aix-en-Provence,M
1275,Arnaud,Antoine,1998-08-14,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,M
1276,Ferreira,Aïcha,1975-02-15,21 Avenue Jean Moulin,13127.0,Vitrolles,F
1277,Cohen,Armen,1989-06-19,4 Rue du Lacydon,13002.0,Marseille,M
1278,Haddad,Ava,1959-02-27,113 Allées de Craponne,13300.0,Salon-de-Provence,F
1279,Girard,Camille,1972-12-26,10 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
1280,Martin,Salma,1946-05-05,59 Cours Gambetta,13001.0,Marseille,F
1281,Haddad,Ahmed,1947-08-29,1 Rue François Scaramelli,13004.0,Marseille,M
1282,Silva,Sofia,1978-08-21,3 Rue de Bédarrides,13100.0,Aix-en-Provence,F
1283,Fernandez,Ahmed,1995-03-07,27 Boulevard du Bocage,13821.0,La Penne-sur-Huveaune,M
1284,Dubois,Enzo,1971-08-22,12 Cours Gambetta,13001.0,Marseille,M
1285,Öztürk,Meline,1998-11-10,11 Place Joseph Rau,13400.0,Aubagne,F
1286,Bedrossian,Lucas,1994-09-16,324 Rue d'Endoume,13007.0,Marseille,M
1287,Traoré,Maria,1996-07-02,151 Rue d'Endoume,13007.0,Marseille,F
1288,Benkhelifa,Rania,1955-02-19,234 Avenue Guillaume Dulac,13600.0,La Ciotat,F
1289,Ndiaye,Chiara,1963-10-31,338 Rue d'Endoume,13007.0,Marseille,F
1290,Elbaz,Noah,1970-02-18,10 Rue des Chapeliers,13090.0,Aix-en-Provence,M
1291,Diop,Camille,1986-03-02,11 Rue Rouvière,13001.0,Marseille,F
1292,Ricci,Enzo,1949-09-20,418 Avenue de Montolivet,13012.0,Marseille,M
1293,Alvarez,Camille,1975-10-27,10 Cours Gambetta,13001.0,Marseille,F
1294,Rossi,Lucie,1952-06-13,4 Allée du Puisard,13127.0,Vitrolles,F
1295,Fernandez,Salma,1987-05-07,12 Rue Gérard Toulon,13127.0,Vitrolles,F
1296,Diallo,Miguel,1957-06-28,4 Ancien Chemin de Château Gombert,13013.0,Marseille,M
1297,Morel,Armen,1984-10-22,21 Cours Gambetta,13001.0,Marseille,M
1298,Bensaïd,Raphaël,1979-03-28,7 Boulevard Bontemps,13120.0,Gardanne,M
1299,Garcia,Océane,1955-11-23,50 Avenue Roger Salengro,13400.0,Aubagne,F
1300,Cohen,Sarah,1962-06-10,329 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
1301,Aït Ali,Nabil,1946-08-20,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1302,Saïdi,Salma,1970-06-26,52 Chemin des Cabans,13300.0,Salon-de-Provence,F
1303,Giraud,Camille,1953-02-21,3 Chemin de Saint-Pierre,13700.0,Marignane,F
1304,Santoni,Ahmed,1975-03-18,11 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1305,Perrot,Meline,1984-02-02,15 Rue des Chapeliers,13090.0,Aix-en-Provence,F
1306,Traoré,Fatou,1976-01-23,17 Rue Pastoret,13006.0,Marseille,F
1307,Soilih,Bilal,1968-07-16,31 Cours Gambetta,13001.0,Marseille,M
1308,Ferreira,Tom,1945-01-31,15 Cours Voltaire,13400.0,Aubagne,M
1309,Ndiaye,Jade,1975-01-19,3 Allée des Lilas,13100.0,Aix-en-Provence,F
1310,Diallo,Mamadou,1958-09-15,264 Boulevard de Valcros,13320.0,Bouc-Bel-Air,M
1311,Attal,Cheikh,1987-03-14,65 Avenue Jean Moulin,13127.0,Vitrolles,M
1312,Assayag,Lola,1971-03-07,4 Rue du Lacydon,13002.0,Marseille,F
1313,Garcia,Naïma,1959-05-20,1a Avenue des Cardalines,13800.0,Istres,F
1314,Perrot,Chamed,1956-01-29,14 Rue Fontange,13006.0,Marseille,M
1315,Girard,Raphaël,1954-07-08,680 Avenue Émile Bodin,13600.0,La Ciotat,M
1316,Ferreira,Océane,1978-12-31,10 Rue de la Glacière,13100.0,Aix-en-Provence,F
1317,Benkhelifa,Cheikh,1989-10-08,34 Lotissement les Hauts de la Calèche,13190.0,Allauch,M
1318,Garcia,Moussa,1953-07-18,255 Avenue du Prado,13008.0,Marseille,M
1319,Colonna,Rayan,1960-09-10,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,M
1320,Ricci,Beatriz,1956-07-20,42 Cours Julien,13006.0,Marseille,F
1321,Saïdi,Giulia,1983-05-20,11 Cours Gambetta,13001.0,Marseille,F
1322,Ndiaye,Naïma,1961-05-19,21 Cours Gambetta,13001.0,Marseille,F
1323,Konaté,Ava,1947-03-20,365 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
1324,Abdou,Sofia,1993-11-16,38 Cours Gambetta,13001.0,Marseille,F
1325,Diop,Meline,1973-08-18,415 Avenue de Ravanasse,13090.0,Aix-en-Provence,F
1326,Garcia,Léa,1986-12-05,20 Cours Gambetta,13001.0,Marseille,F
1327,Saïdi,Rui,1965-09-15,7 bis Rue de la Glacière,13100.0,Aix-en-Provence,M
1328,Elbaz,Salma,1977-12-22,49 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
1329,Derderian,Walid,1988-05-13,26 Avenue Émile Ripert,13600.0,La Ciotat,M
1330,Casabianca,Zoé,1995-12-21,255 Avenue du Prado,13008.0,Marseille,F
1331,Fernandez,Aïssatou,1959-03-19,6 Ancien Chemin de Château Gombert,13013.0,Marseille,F
1332,Girard,Walid,1991-09-21,57 Cours Gambetta,13001.0,Marseille,M
1333,Abdou,Bilal,1979-05-04,2 Traverse de la Batterie de Malmousque,13007.0,Marseille,M
1334,Bernard,Samuel,1975-02-16,10 Cours Gambetta,13001.0,Marseille,M
1335,Pérez,Nassur,1956-12-18,15 Rue des Bouteilles,13100.0,Aix-en-Provence,M
1336,Alvarez,Ahmed,1997-01-23,16 Allée de la Brigantine,13127.0,Vitrolles,M
